ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,code,date
2025-06-13 09:00:11.260131,44.1,7,43.85,2,44.1,1,2,2316,2025-06-13
2025-06-13 09:00:11.296946,43.85,2,43.75,2,44.1,1,2,2316,2025-06-13
2025-06-13 09:00:13.397583,43.75,2,43.6,2,44.05,6,2,2316,2025-06-13
2025-06-13 09:00:13.446857,43.6,2,43.5,3,44.0,2,2,2316,2025-06-13
2025-06-13 09:01:04.369916,43.5,1,43.5,2,43.85,2,2,2316,2025-06-13
2025-06-13 09:01:04.417713,43.5,2,43.5,2,43.8,2,2,2316,2025-06-13
2025-06-13 09:02:14.652257,43.4,1,43.35,5,43.45,1,2,2316,2025-06-13
2025-06-13 09:02:41.523213,43.4,1,43.25,3,43.3,1,2,2316,2025-06-13
2025-06-13 09:02:41.523213,43.35,5,43.25,3,43.3,1,2,2316,2025-06-13
2025-06-13 09:02:41.523213,43.3,3,43.25,3,43.3,1,2,2316,2025-06-13
2025-06-13 09:02:41.645401,43.25,1,43.25,2,43.3,1,2,2316,2025-06-13
2025-06-13 09:02:41.673901,43.25,1,43.25,1,43.3,1,2,2316,2025-06-13
2025-06-13 09:02:41.688663,43.25,1,43.2,1,43.3,1,2,2316,2025-06-13
2025-06-13 09:02:43.455801,43.2,1,43.1,3,43.3,4,2,2316,2025-06-13
2025-06-13 09:02:43.613931,43.1,1,43.1,2,43.25,1,2,2316,2025-06-13
2025-06-13 09:02:43.684106,43.1,1,43.1,1,43.25,4,2,2316,2025-06-13
2025-06-13 09:02:50.275347,43.25,1,43.1,1,43.25,3,1,2316,2025-06-13
2025-06-13 09:04:32.720359,43.3,2,43.15,3,43.4,1,1,2316,2025-06-13
2025-06-13 09:04:39.519562,43.2,1,43.15,4,43.45,2,2,2316,2025-06-13
2025-06-13 09:05:13.481880,43.15,1,43.15,2,43.45,2,2,2316,2025-06-13
2025-06-13 09:05:55.006068,43.15,1,43.15,5,43.35,2,2,2316,2025-06-13
2025-06-13 09:06:34.317264,43.15,1,43.15,4,43.35,2,2,2316,2025-06-13
2025-06-13 09:07:38.600070,43.2,1,43.2,4,43.3,3,2,2316,2025-06-13
2025-06-13 09:09:19.860303,43.3,1,43.25,1,43.35,1,1,2316,2025-06-13
2025-06-13 09:09:19.894492,43.35,1,43.25,1,43.3,1,1,2316,2025-06-13
2025-06-13 09:11:03.142341,43.5,1,43.35,3,43.5,2,1,2316,2025-06-13
