ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,code,date
2025-06-20 09:00:18.667795,1265.0,61,1265.0,39,1270.0,4,0,2454,2025-06-20
2025-06-20 09:00:45.555837,1265.0,1,1265.0,41,1270.0,34,2,2454,2025-06-20
2025-06-20 09:00:49.331540,1265.0,1,1265.0,41,1270.0,34,2,2454,2025-06-20
2025-06-20 09:01:07.758290,1270.0,1,1265.0,39,1270.0,35,1,2454,2025-06-20
2025-06-20 09:01:12.731191,1270.0,2,1265.0,43,1270.0,33,1,2454,2025-06-20
2025-06-20 09:01:22.278237,1270.0,2,1265.0,67,1270.0,29,1,2454,2025-06-20
2025-06-20 09:01:35.653108,1270.0,1,1265.0,91,1270.0,33,1,2454,2025-06-20
2025-06-20 09:01:39.926452,1270.0,1,1265.0,97,1270.0,34,1,2454,2025-06-20
2025-06-20 09:01:40.748710,1265.0,1,1265.0,96,1270.0,35,2,2454,2025-06-20
2025-06-20 09:02:01.972375,1265.0,1,1265.0,101,1270.0,35,2,2454,2025-06-20
2025-06-20 09:02:03.458949,1265.0,1,1265.0,100,1270.0,35,2,2454,2025-06-20
2025-06-20 09:02:27.642984,1265.0,1,1265.0,96,1270.0,43,2,2454,2025-06-20
2025-06-20 09:02:35.819355,1265.0,1,1265.0,95,1270.0,44,2,2454,2025-06-20
2025-06-20 09:02:55.719509,1265.0,1,1265.0,94,1270.0,48,2,2454,2025-06-20
2025-06-20 09:03:51.208573,1270.0,1,1265.0,101,1270.0,53,1,2454,2025-06-20
2025-06-20 09:04:07.067199,1270.0,1,1265.0,105,1270.0,45,1,2454,2025-06-20
2025-06-20 09:04:14.106697,1270.0,2,1265.0,105,1270.0,47,1,2454,2025-06-20
2025-06-20 09:04:14.878516,1270.0,1,1265.0,105,1270.0,46,1,2454,2025-06-20
2025-06-20 09:04:15.668911,1270.0,1,1265.0,105,1270.0,45,1,2454,2025-06-20
2025-06-20 09:04:17.694595,1270.0,1,1265.0,108,1270.0,45,1,2454,2025-06-20
2025-06-20 09:04:17.771077,1270.0,24,1265.0,144,1270.0,21,1,2454,2025-06-20
2025-06-20 09:04:17.805706,1270.0,2,1265.0,148,1270.0,19,1,2454,2025-06-20
2025-06-20 09:04:17.805760,1270.0,7,1265.0,148,1270.0,12,1,2454,2025-06-20
2025-06-20 09:04:17.805857,1270.0,7,1265.0,148,1270.0,5,1,2454,2025-06-20
2025-06-20 09:04:17.806026,1270.0,2,1265.0,148,1270.0,3,1,2454,2025-06-20
2025-06-20 09:04:17.814193,1270.0,1,1265.0,152,1270.0,2,1,2454,2025-06-20
2025-06-20 09:04:17.838509,1270.0,2,1265.0,150,1275.0,85,1,2454,2025-06-20
2025-06-20 09:04:20.157912,1275.0,1,1270.0,6,1275.0,85,1,2454,2025-06-20
2025-06-20 09:04:32.706846,1275.0,1,1270.0,18,1275.0,76,1,2454,2025-06-20
2025-06-20 09:04:43.149208,1275.0,1,1270.0,20,1275.0,77,1,2454,2025-06-20
2025-06-20 09:04:47.596390,1270.0,1,1270.0,20,1275.0,77,2,2454,2025-06-20
2025-06-20 09:05:10.215636,1270.0,1,1270.0,24,1275.0,80,2,2454,2025-06-20
2025-06-20 09:05:10.279980,1270.0,1,1270.0,22,1275.0,83,2,2454,2025-06-20
2025-06-20 09:05:19.171990,1270.0,2,1270.0,20,1275.0,81,2,2454,2025-06-20
2025-06-20 09:05:20.083074,1275.0,5,1270.0,20,1275.0,76,1,2454,2025-06-20
2025-06-20 09:05:45.506077,1270.0,1,1270.0,68,1275.0,75,2,2454,2025-06-20
2025-06-20 09:07:28.844675,1270.0,2,1270.0,63,1275.0,93,2,2454,2025-06-20
2025-06-20 09:07:31.016100,1270.0,20,1270.0,44,1275.0,93,2,2454,2025-06-20
2025-06-20 09:07:31.049769,1270.0,1,1270.0,43,1275.0,93,2,2454,2025-06-20
2025-06-20 09:07:31.049968,1270.0,3,1270.0,40,1275.0,95,2,2454,2025-06-20
2025-06-20 09:07:31.050302,1270.0,40,1265.0,160,1275.0,95,2,2454,2025-06-20
2025-06-20 09:07:31.089715,1270.0,1,1265.0,150,1270.0,10,1,2454,2025-06-20
2025-06-20 09:07:33.195063,1270.0,1,1265.0,149,1270.0,16,1,2454,2025-06-20
2025-06-20 09:07:56.620243,1270.0,1,1265.0,148,1270.0,31,1,2454,2025-06-20
