ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,code,date
2025-06-17 11:54:53.518775,43.05,1,43.0,9,43.1,6,2,2316,2025-06-17
2025-06-17 11:54:55.659900,43.0,2,43.0,7,43.05,4,2,2316,2025-06-17
2025-06-17 11:54:55.690694,43.0,1,43.0,6,43.05,4,2,2316,2025-06-17
2025-06-17 11:54:55.733146,43.0,2,43.0,4,43.05,4,2,2316,2025-06-17
2025-06-17 11:54:56.924775,43.0,3,43.0,1,43.05,4,2,2316,2025-06-17
2025-06-17 12:05:15.800182,43.05,3,43.05,2,43.1,2,1,2316,2025-06-17
2025-06-17 12:05:17.356531,43.1,1,43.05,5,43.1,1,1,2316,2025-06-17
2025-06-17 12:33:45.716087,43.1,1,43.1,8,43.15,6,2,2316,2025-06-17
2025-06-17 12:37:17.492369,43.1,1,43.1,8,43.15,7,2,2316,2025-06-17
2025-06-17 12:39:00.173786,43.15,4,43.1,9,43.15,3,1,2316,2025-06-17
2025-06-17 12:39:00.268421,43.15,1,43.1,9,43.15,2,1,2316,2025-06-17
2025-06-17 12:41:12.703641,43.15,1,43.1,9,43.15,1,1,2316,2025-06-17
2025-06-17 12:48:08.151727,43.15,1,43.1,8,43.15,6,1,2316,2025-06-17
2025-06-17 12:48:21.895770,43.15,3,43.1,10,43.15,3,1,2316,2025-06-17
2025-06-17 12:48:39.681934,43.15,1,43.1,9,43.15,2,1,2316,2025-06-17
2025-06-17 12:55:45.907501,43.15,2,43.1,11,43.15,8,1,2316,2025-06-17
2025-06-17 12:55:48.995353,43.15,5,43.1,7,43.15,1,1,2316,2025-06-17
2025-06-17 12:55:51.986845,43.15,1,43.1,9,43.2,12,1,2316,2025-06-17
2025-06-17 12:55:59.727753,43.2,2,43.15,10,43.2,11,1,2316,2025-06-17
2025-06-17 13:00:11.856913,43.2,1,43.15,11,43.2,10,1,2316,2025-06-17
2025-06-17 13:00:11.899741,43.2,8,43.15,11,43.2,2,1,2316,2025-06-17
2025-06-17 13:00:11.973415,43.2,1,43.15,11,43.2,1,1,2316,2025-06-17
2025-06-17 13:00:20.083546,43.2,1,43.15,8,43.3,2,1,2316,2025-06-17
2025-06-17 13:13:39.298250,43.2,1,43.2,6,43.3,3,2,2316,2025-06-17
2025-06-17 13:13:44.061053,43.3,3,43.25,5,43.35,2,1,2316,2025-06-17
2025-06-17 13:13:45.137018,43.35,2,43.25,5,43.4,5,1,2316,2025-06-17
2025-06-17 13:13:45.288910,43.4,1,43.25,5,43.4,5,1,2316,2025-06-17
2025-06-17 13:14:20.466549,43.4,2,43.3,1,43.4,2,1,2316,2025-06-17
2025-06-17 13:15:36.243136,43.4,2,43.25,1,43.4,3,1,2316,2025-06-17
2025-06-17 13:18:47.487755,43.35,1,43.25,9,43.4,10,1,2316,2025-06-17
2025-06-17 13:22:59.476880,43.3,7,43.3,1,43.35,1,2,2316,2025-06-17
2025-06-17 13:23:35.360120,43.35,1,43.25,4,43.35,1,1,2316,2025-06-17
2025-06-17 13:24:19.183747,43.35,1,43.25,4,43.4,11,1,2316,2025-06-17
2025-06-17 13:30:00.000000,43.4,15,43.25,4,43.4,7,1,2316,2025-06-17
