ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,code,date
2025-06-16 09:00:07.607014,43.25,7,43.1,2,43.25,8,0,2316,2025-06-16
2025-06-16 09:00:07.680339,43.1,2,43.1,2,43.2,8,2,2316,2025-06-16
2025-06-16 09:00:08.380963,43.0,2,42.75,2,43.2,9,2,2316,2025-06-16
2025-06-16 09:00:45.260779,42.9,1,42.75,2,43.0,11,2,2316,2025-06-16
2025-06-16 09:01:11.933903,42.75,2,42.65,1,42.9,2,2,2316,2025-06-16
2025-06-16 09:01:11.981943,42.8,1,42.65,1,42.8,1,1,2316,2025-06-16
2025-06-16 09:04:24.053226,42.8,5,42.75,2,42.8,2,2,2316,2025-06-16
2025-06-16 09:04:24.186569,42.75,1,42.75,1,42.8,2,2,2316,2025-06-16
2025-06-16 09:04:32.031379,42.8,2,42.75,1,42.9,1,1,2316,2025-06-16
2025-06-16 09:05:36.074728,42.75,1,42.7,7,42.9,1,1,2316,2025-06-16
2025-06-16 09:06:57.861449,42.8,7,42.7,10,42.9,1,1,2316,2025-06-16
2025-06-16 09:06:58.008463,42.8,1,42.75,4,42.9,1,1,2316,2025-06-16
2025-06-16 09:07:05.330236,42.8,1,42.75,4,42.9,1,1,2316,2025-06-16
2025-06-16 09:08:35.565815,42.8,1,42.75,3,42.8,1,1,2316,2025-06-16
2025-06-16 09:08:35.566297,42.8,1,42.75,3,42.9,1,1,2316,2025-06-16
2025-06-16 09:09:36.424553,42.85,1,42.75,3,42.9,1,1,2316,2025-06-16
2025-06-16 09:11:16.378587,42.9,1,42.8,3,42.95,1,1,2316,2025-06-16
2025-06-16 09:11:58.983444,42.9,1,42.75,3,43.2,2,2,2316,2025-06-16
2025-06-16 09:11:58.983444,42.8,1,42.75,3,43.2,2,2,2316,2025-06-16
2025-06-16 09:14:20.826409,42.8,1,42.8,1,43.2,1,2,2316,2025-06-16
2025-06-16 09:16:34.050341,42.8,1,42.75,3,43.2,1,2,2316,2025-06-16
2025-06-16 09:19:29.266233,42.9,1,42.75,1,42.9,2,1,2316,2025-06-16
2025-06-16 09:19:31.065698,42.9,1,42.75,4,43.2,1,1,2316,2025-06-16
2025-06-16 09:55:54.204103,43.1,1,43.0,5,43.15,3,1,2316,2025-06-16
2025-06-16 09:58:22.071913,43.1,1,43.05,2,43.1,6,1,2316,2025-06-16
2025-06-16 10:06:57.485125,43.05,3,43.05,1,43.1,11,2,2316,2025-06-16
2025-06-16 10:06:57.543071,43.1,2,43.05,1,43.1,9,1,2316,2025-06-16
2025-06-16 10:06:59.890062,43.05,1,43.0,1,43.05,2,2,2316,2025-06-16
2025-06-16 10:08:21.043680,43.05,3,43.0,1,43.1,9,1,2316,2025-06-16
2025-06-16 10:08:25.576354,43.05,1,43.0,1,43.1,9,1,2316,2025-06-16
2025-06-16 10:08:54.821476,43.1,1,43.05,1,43.1,8,1,2316,2025-06-16
2025-06-16 10:08:54.846492,43.1,2,43.05,1,43.1,6,1,2316,2025-06-16
2025-06-16 10:19:45.435341,43.1,1,43.05,3,43.1,6,1,2316,2025-06-16
2025-06-16 10:24:10.347149,43.05,1,43.05,2,43.1,6,2,2316,2025-06-16
2025-06-16 10:25:44.128969,43.05,1,43.05,1,43.1,6,2,2316,2025-06-16
2025-06-16 10:28:18.193644,43.05,1,43.0,2,43.1,5,2,2316,2025-06-16
2025-06-16 10:31:26.943237,43.0,1,43.0,2,43.05,2,2,2316,2025-06-16
2025-06-16 10:52:19.111077,43.0,2,43.0,2,43.05,3,2,2316,2025-06-16
2025-06-16 10:57:44.574369,43.0,1,43.0,2,43.05,3,2,2316,2025-06-16
2025-06-16 10:59:24.053594,43.0,1,43.0,1,43.05,3,2,2316,2025-06-16
2025-06-16 11:05:33.793314,43.05,1,43.0,3,43.05,2,1,2316,2025-06-16
2025-06-16 11:05:33.820442,43.05,2,43.0,3,43.1,5,1,2316,2025-06-16
2025-06-16 11:09:23.155005,43.05,1,43.0,3,43.1,6,1,2316,2025-06-16
2025-06-16 11:09:23.228310,43.05,1,43.0,5,43.1,5,1,2316,2025-06-16
2025-06-16 11:09:45.230366,43.1,2,43.0,5,43.1,3,1,2316,2025-06-16
2025-06-16 11:10:22.101719,43.1,1,43.05,3,43.1,2,1,2316,2025-06-16
2025-06-16 11:11:29.353718,43.1,2,43.1,3,43.15,4,1,2316,2025-06-16
2025-06-16 11:14:30.767061,43.1,1,43.1,3,43.15,4,2,2316,2025-06-16
2025-06-16 11:16:27.818038,43.1,1,43.1,2,43.15,4,2,2316,2025-06-16
2025-06-16 11:16:55.234599,43.1,3,43.05,1,43.15,4,2,2316,2025-06-16
2025-06-16 11:27:01.003262,43.05,1,43.0,2,43.1,3,2,2316,2025-06-16
2025-06-16 11:29:40.137670,43.0,1,43.0,2,43.1,5,2,2316,2025-06-16
2025-06-16 11:32:18.358810,43.05,1,43.0,2,43.1,5,1,2316,2025-06-16
2025-06-16 11:35:07.507347,43.05,2,43.0,2,43.05,6,2,2316,2025-06-16
2025-06-16 11:35:07.536316,43.05,6,43.0,2,43.1,6,1,2316,2025-06-16
2025-06-16 11:37:33.366622,43.05,1,43.0,2,43.1,6,1,2316,2025-06-16
2025-06-16 11:38:00.946329,43.05,1,43.0,5,43.1,5,1,2316,2025-06-16
2025-06-16 11:39:46.247286,43.05,5,43.0,5,43.1,5,1,2316,2025-06-16
2025-06-16 11:39:47.905328,43.05,1,43.0,5,43.1,5,1,2316,2025-06-16
2025-06-16 11:41:07.643867,43.0,5,42.95,3,43.1,5,2,2316,2025-06-16
2025-06-16 11:47:13.691344,43.05,1,43.0,1,43.1,5,2,2316,2025-06-16
2025-06-16 11:47:38.275958,43.05,1,43.0,1,43.1,5,2,2316,2025-06-16
2025-06-16 11:48:19.136142,43.05,1,43.05,1,43.1,5,2,2316,2025-06-16
2025-06-16 11:50:30.069227,43.05,1,43.0,1,43.1,5,2,2316,2025-06-16
