ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,code,date
2025-06-18 09:00:17.206629,1265.0,154,1260.0,112,1265.0,76,2,2454,2025-06-18
2025-06-18 09:00:17.284417,1260.0,4,1260.0,114,1265.0,76,2,2454,2025-06-18
2025-06-18 09:00:17.349421,1265.0,45,1260.0,112,1265.0,62,1,2454,2025-06-18
2025-06-18 09:00:17.424509,1260.0,1,1260.0,110,1265.0,43,2,2454,2025-06-18
2025-06-18 09:00:17.446156,1260.0,7,1260.0,102,1265.0,43,2,2454,2025-06-18
2025-06-18 09:00:17.564641,1260.0,6,1260.0,136,1265.0,49,2,2454,2025-06-18
2025-06-18 09:00:17.669896,1260.0,1,1260.0,135,1265.0,46,2,2454,2025-06-18
2025-06-18 09:00:19.346367,1260.0,1,1260.0,115,1265.0,53,2,2454,2025-06-18
2025-06-18 09:00:19.346989,1260.0,2,1260.0,113,1265.0,51,2,2454,2025-06-18
2025-06-18 09:00:19.347418,1260.0,1,1260.0,112,1265.0,50,2,2454,2025-06-18
2025-06-18 09:00:19.422114,1260.0,1,1260.0,111,1265.0,49,2,2454,2025-06-18
2025-06-18 09:00:19.495855,1260.0,1,1260.0,110,1265.0,49,2,2454,2025-06-18
2025-06-18 09:00:19.591965,1260.0,3,1260.0,109,1265.0,49,2,2454,2025-06-18
2025-06-18 09:00:19.745906,1260.0,1,1260.0,111,1265.0,50,2,2454,2025-06-18
2025-06-18 09:00:24.641817,1260.0,1,1260.0,111,1265.0,60,2,2454,2025-06-18
2025-06-18 09:00:30.600400,1260.0,1,1260.0,111,1265.0,61,2,2454,2025-06-18
2025-06-18 09:00:32.340032,1265.0,13,1260.0,117,1265.0,48,1,2454,2025-06-18
2025-06-18 09:00:32.377672,1265.0,45,1260.0,129,1270.0,124,1,2454,2025-06-18
2025-06-18 09:00:32.439366,1265.0,1,1265.0,4,1270.0,136,2,2454,2025-06-18
2025-06-18 09:00:32.510841,1265.0,1,1265.0,3,1270.0,135,2,2454,2025-06-18
2025-06-18 09:00:33.067654,1270.0,2,1265.0,6,1270.0,141,1,2454,2025-06-18
2025-06-18 09:00:33.104131,1270.0,3,1265.0,6,1270.0,136,1,2454,2025-06-18
2025-06-18 09:00:33.186858,1270.0,1,1265.0,7,1270.0,135,1,2454,2025-06-18
2025-06-18 09:00:36.154497,1265.0,1,1265.0,10,1270.0,146,2,2454,2025-06-18
2025-06-18 09:00:36.664945,1265.0,2,1265.0,8,1270.0,147,2,2454,2025-06-18
2025-06-18 09:01:18.069733,1265.0,1,1265.0,23,1270.0,142,2,2454,2025-06-18
2025-06-18 09:01:25.316337,1270.0,1,1265.0,46,1270.0,143,1,2454,2025-06-18
2025-06-18 09:01:27.764255,1265.0,1,1265.0,67,1270.0,139,2,2454,2025-06-18
