ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,code,date
2025-06-12 09:00:07.854619,1300.0,441,1300.0,151,1305.0,67,2,2454,2025-06-12
2025-06-12 09:00:07.888024,1300.0,1,1300.0,151,1305.0,67,2,2454,2025-06-12
2025-06-12 09:00:07.914254,1300.0,2,1300.0,149,1305.0,76,2,2454,2025-06-12
2025-06-12 09:00:09.847548,1300.0,2,1300.0,151,1305.0,100,2,2454,2025-06-12
2025-06-12 09:00:21.962158,1305.0,1,1300.0,157,1305.0,122,1,2454,2025-06-12
2025-06-12 09:00:29.177107,1305.0,1,1300.0,158,1305.0,126,1,2454,2025-06-12
2025-06-12 09:00:32.741561,1305.0,1,1300.0,157,1305.0,129,1,2454,2025-06-12
2025-06-12 09:00:33.637414,1305.0,1,1300.0,156,1305.0,132,1,2454,2025-06-12
2025-06-12 09:00:33.920821,1300.0,2,1300.0,154,1305.0,132,2,2454,2025-06-12
2025-06-12 09:00:47.305647,1300.0,2,1300.0,155,1305.0,128,2,2454,2025-06-12
2025-06-12 09:00:52.321716,1300.0,1,1300.0,154,1305.0,120,2,2454,2025-06-12
2025-06-12 09:00:59.276480,1300.0,9,1300.0,153,1305.0,165,2,2454,2025-06-12
2025-06-12 09:00:59.314930,1300.0,40,1300.0,113,1305.0,165,2,2454,2025-06-12
2025-06-12 09:00:59.356662,1300.0,2,1300.0,111,1305.0,166,2,2454,2025-06-12
2025-06-12 09:00:59.357020,1300.0,3,1300.0,108,1305.0,168,2,2454,2025-06-12
2025-06-12 09:00:59.357187,1300.0,1,1300.0,107,1305.0,168,2,2454,2025-06-12
2025-06-12 09:00:59.358077,1300.0,1,1300.0,106,1305.0,170,2,2454,2025-06-12
2025-06-12 09:00:59.359174,1300.0,20,1300.0,86,1305.0,170,2,2454,2025-06-12
2025-06-12 09:00:59.362167,1300.0,2,1300.0,84,1305.0,170,2,2454,2025-06-12
2025-06-12 09:00:59.364417,1300.0,1,1300.0,83,1305.0,170,2,2454,2025-06-12
2025-06-12 09:00:59.365823,1300.0,2,1300.0,81,1305.0,168,2,2454,2025-06-12
2025-06-12 09:00:59.371490,1300.0,6,1300.0,75,1305.0,168,2,2454,2025-06-12
2025-06-12 09:00:59.399280,1300.0,32,1300.0,43,1305.0,164,2,2454,2025-06-12
2025-06-12 09:00:59.399878,1300.0,1,1300.0,42,1305.0,166,2,2454,2025-06-12
2025-06-12 09:00:59.412484,1300.0,9,1300.0,33,1305.0,175,2,2454,2025-06-12
2025-06-12 09:00:59.412538,1300.0,2,1300.0,31,1305.0,175,2,2454,2025-06-12
2025-06-12 09:00:59.422997,1300.0,2,1300.0,29,1305.0,175,2,2454,2025-06-12
2025-06-12 09:00:59.433924,1300.0,2,1300.0,27,1305.0,175,2,2454,2025-06-12
2025-06-12 09:00:59.433938,1300.0,2,1300.0,25,1305.0,175,2,2454,2025-06-12
2025-06-12 09:00:59.435031,1300.0,25,1295.0,159,1305.0,175,2,2454,2025-06-12
2025-06-12 09:00:59.474436,1295.0,1,1295.0,160,1300.0,3,2,2454,2025-06-12
2025-06-12 09:00:59.536442,1295.0,1,1295.0,160,1300.0,7,2,2454,2025-06-12
2025-06-12 09:01:00.910608,1295.0,1,1295.0,151,1300.0,67,2,2454,2025-06-12
2025-06-12 09:01:01.169625,1295.0,3,1295.0,147,1300.0,84,2,2454,2025-06-12
2025-06-12 09:01:01.311217,1295.0,4,1295.0,143,1300.0,86,2,2454,2025-06-12
2025-06-12 09:01:01.351317,1295.0,4,1295.0,139,1300.0,86,2,2454,2025-06-12
2025-06-12 09:01:01.904886,1295.0,10,1295.0,129,1300.0,87,2,2454,2025-06-12
2025-06-12 09:01:02.251304,1295.0,1,1295.0,125,1300.0,89,2,2454,2025-06-12
2025-06-12 09:01:02.456371,1300.0,3,1295.0,124,1300.0,86,1,2454,2025-06-12
2025-06-12 09:01:03.017320,1300.0,1,1295.0,120,1300.0,93,1,2454,2025-06-12
2025-06-12 09:01:03.068315,1295.0,1,1295.0,119,1300.0,93,2,2454,2025-06-12
2025-06-12 09:01:08.871829,1300.0,1,1295.0,104,1300.0,99,1,2454,2025-06-12
2025-06-12 09:01:09.535797,1295.0,1,1295.0,104,1300.0,118,2,2454,2025-06-12
