ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,code,date
2025-06-18 09:00:00.354446,696.0,90,696.0,5,698.0,1,2,2357,2025-06-18
2025-06-18 09:00:08.832051,699.0,1,696.0,17,699.0,4,1,2357,2025-06-18
2025-06-18 09:00:12.918483,699.0,1,696.0,21,699.0,3,1,2357,2025-06-18
2025-06-18 09:00:13.241690,698.0,3,697.0,12,699.0,3,1,2357,2025-06-18
2025-06-18 09:00:13.300953,699.0,2,698.0,1,700.0,80,1,2357,2025-06-18
2025-06-18 09:00:13.614069,700.0,12,699.0,8,700.0,69,1,2357,2025-06-18
2025-06-18 09:00:13.620933,700.0,32,699.0,8,700.0,37,1,2357,2025-06-18
2025-06-18 09:00:13.651846,700.0,17,699.0,8,700.0,20,1,2357,2025-06-18
2025-06-18 09:00:13.668504,700.0,1,699.0,9,700.0,19,1,2357,2025-06-18
2025-06-18 09:00:13.668535,700.0,2,699.0,9,700.0,17,1,2357,2025-06-18
2025-06-18 09:00:13.671468,700.0,9,699.0,9,700.0,20,1,2357,2025-06-18
2025-06-18 09:00:14.565938,700.0,9,699.0,13,702.0,6,1,2357,2025-06-18
2025-06-18 09:00:14.565938,701.0,3,699.0,13,702.0,6,1,2357,2025-06-18
2025-06-18 09:00:14.565938,702.0,3,699.0,13,702.0,6,1,2357,2025-06-18
2025-06-18 09:00:14.616490,702.0,4,700.0,4,703.0,3,1,2357,2025-06-18
2025-06-18 09:00:14.722980,701.0,1,701.0,3,703.0,4,2,2357,2025-06-18
2025-06-18 09:00:15.321641,703.0,4,701.0,3,704.0,9,1,2357,2025-06-18
2025-06-18 09:00:17.171261,701.0,1,701.0,11,704.0,10,2,2357,2025-06-18
2025-06-18 09:00:18.750590,702.0,1,702.0,2,703.0,1,2,2357,2025-06-18
2025-06-18 09:00:18.771418,702.0,2,701.0,6,704.0,11,2,2357,2025-06-18
2025-06-18 09:00:18.848734,701.0,6,700.0,9,703.0,10,2,2357,2025-06-18
2025-06-18 09:00:18.918610,701.0,1,701.0,2,702.0,9,2,2357,2025-06-18
2025-06-18 09:00:18.918711,701.0,2,700.0,5,702.0,9,2,2357,2025-06-18
2025-06-18 09:00:18.932593,700.0,2,700.0,3,702.0,8,2,2357,2025-06-18
2025-06-18 09:00:18.970572,701.0,1,700.0,3,702.0,9,1,2357,2025-06-18
2025-06-18 09:00:19.098322,701.0,1,700.0,6,702.0,1,2,2357,2025-06-18
2025-06-18 09:00:19.205091,702.0,1,701.0,1,703.0,6,2,2357,2025-06-18
2025-06-18 09:00:19.270696,702.0,1,702.0,1,703.0,6,2,2357,2025-06-18
2025-06-18 09:00:19.340463,702.0,1,702.0,2,703.0,5,2,2357,2025-06-18
2025-06-18 09:00:19.345592,702.0,2,701.0,2,703.0,5,2,2357,2025-06-18
2025-06-18 09:00:19.345592,701.0,1,701.0,2,703.0,5,2,2357,2025-06-18
2025-06-18 09:00:19.410137,702.0,1,702.0,1,703.0,6,2,2357,2025-06-18
2025-06-18 09:00:19.417716,703.0,1,702.0,1,703.0,6,1,2357,2025-06-18
2025-06-18 09:00:19.442576,702.0,1,701.0,3,703.0,5,2,2357,2025-06-18
