ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,code,date
2025-06-19 09:00:15.368096,1280.0,105,1275.0,297,1280.0,2,2,2454,2025-06-19
2025-06-19 09:00:15.398768,1280.0,1,1275.0,297,1280.0,1,1,2454,2025-06-19
2025-06-19 09:00:15.398797,1280.0,1,1280.0,1,1285.0,55,1,2454,2025-06-19
2025-06-19 09:00:15.481721,1280.0,1,1275.0,273,1285.0,69,2,2454,2025-06-19
2025-06-19 09:00:15.620582,1275.0,4,1275.0,293,1280.0,13,2,2454,2025-06-19
2025-06-19 09:00:15.898629,1280.0,3,1275.0,289,1280.0,12,1,2454,2025-06-19
2025-06-19 09:00:16.206067,1280.0,1,1275.0,283,1280.0,12,1,2454,2025-06-19
2025-06-19 09:00:16.444707,1275.0,1,1275.0,282,1280.0,11,2,2454,2025-06-19
2025-06-19 09:00:19.082228,1275.0,2,1275.0,272,1280.0,20,2,2454,2025-06-19
2025-06-19 09:00:28.484862,1280.0,5,1275.0,299,1280.0,19,1,2454,2025-06-19
2025-06-19 09:00:32.533603,1280.0,1,1275.0,308,1280.0,17,1,2454,2025-06-19
2025-06-19 09:00:38.768923,1280.0,1,1275.0,306,1280.0,17,1,2454,2025-06-19
2025-06-19 09:00:52.044451,1280.0,1,1275.0,330,1280.0,17,1,2454,2025-06-19
2025-06-19 09:01:03.540714,1280.0,1,1275.0,332,1280.0,19,1,2454,2025-06-19
2025-06-19 09:01:21.478659,1280.0,1,1275.0,343,1280.0,21,1,2454,2025-06-19
2025-06-19 09:01:22.213505,1280.0,1,1275.0,339,1280.0,20,1,2454,2025-06-19
2025-06-19 09:01:23.705399,1280.0,1,1275.0,339,1280.0,19,1,2454,2025-06-19
2025-06-19 09:01:23.731998,1280.0,2,1275.0,339,1280.0,17,1,2454,2025-06-19
2025-06-19 09:01:24.600230,1275.0,1,1275.0,339,1280.0,17,2,2454,2025-06-19
2025-06-19 09:01:24.792413,1280.0,2,1275.0,349,1280.0,15,1,2454,2025-06-19
2025-06-19 09:01:36.499881,1280.0,1,1275.0,362,1280.0,18,1,2454,2025-06-19
2025-06-19 09:01:36.888297,1280.0,1,1275.0,362,1280.0,17,1,2454,2025-06-19
2025-06-19 09:01:44.323551,1280.0,1,1275.0,365,1280.0,17,1,2454,2025-06-19
2025-06-19 09:01:48.024818,1280.0,1,1275.0,366,1280.0,16,1,2454,2025-06-19
2025-06-19 09:01:48.058664,1280.0,1,1275.0,366,1280.0,15,1,2454,2025-06-19
2025-06-19 09:01:48.820102,1280.0,5,1275.0,366,1280.0,10,1,2454,2025-06-19
2025-06-19 09:01:49.425764,1280.0,1,1275.0,386,1280.0,9,1,2454,2025-06-19
2025-06-19 09:01:49.443710,1280.0,1,1275.0,386,1280.0,8,1,2454,2025-06-19
2025-06-19 09:01:49.564794,1280.0,1,1275.0,386,1280.0,7,1,2454,2025-06-19
