ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type,code,date
2025-06-17 09:00:16.247233,1260.0,301,1255.0,225,1260.0,19,1,2454,2025-06-17
2025-06-17 09:00:16.282331,1260.0,4,1255.0,235,1260.0,15,1,2454,2025-06-17
2025-06-17 09:00:16.322653,1260.0,12,1255.0,234,1260.0,3,1,2454,2025-06-17
2025-06-17 09:00:16.364428,1260.0,1,1255.0,255,1260.0,2,1,2454,2025-06-17
2025-06-17 09:00:16.465780,1260.0,1,1255.0,256,1260.0,2,1,2454,2025-06-17
2025-06-17 09:00:17.662487,1260.0,1,1255.0,258,1265.0,55,1,2454,2025-06-17
2025-06-17 09:00:18.549143,1265.0,1,1260.0,36,1265.0,57,1,2454,2025-06-17
2025-06-17 09:00:24.232649,1265.0,1,1260.0,46,1265.0,78,1,2454,2025-06-17
2025-06-17 09:00:28.831375,1265.0,1,1260.0,49,1265.0,76,1,2454,2025-06-17
2025-06-17 09:00:29.030689,1265.0,1,1260.0,49,1265.0,75,1,2454,2025-06-17
2025-06-17 09:00:34.108320,1265.0,1,1260.0,71,1265.0,76,1,2454,2025-06-17
2025-06-17 09:00:39.614247,1265.0,3,1260.0,75,1265.0,74,1,2454,2025-06-17
2025-06-17 09:00:39.867502,1265.0,1,1260.0,76,1265.0,73,1,2454,2025-06-17
2025-06-17 09:00:40.524008,1260.0,1,1260.0,77,1265.0,72,2,2454,2025-06-17
2025-06-17 09:00:43.298948,1265.0,1,1260.0,81,1265.0,71,1,2454,2025-06-17
2025-06-17 09:00:51.918639,1265.0,1,1260.0,88,1265.0,89,1,2454,2025-06-17
2025-06-17 09:00:53.775323,1265.0,2,1260.0,93,1265.0,89,1,2454,2025-06-17
2025-06-17 09:00:55.925698,1265.0,1,1260.0,106,1265.0,88,1,2454,2025-06-17
2025-06-17 09:00:57.081053,1265.0,2,1260.0,107,1265.0,86,1,2454,2025-06-17
2025-06-17 09:00:57.263680,1265.0,1,1260.0,109,1265.0,85,1,2454,2025-06-17
2025-06-17 09:00:57.420736,1260.0,1,1260.0,108,1265.0,84,2,2454,2025-06-17
2025-06-17 09:00:58.054312,1260.0,1,1260.0,107,1265.0,83,2,2454,2025-06-17
2025-06-17 09:00:58.490780,1265.0,1,1260.0,107,1265.0,82,1,2454,2025-06-17
2025-06-17 09:00:59.339071,1265.0,1,1260.0,109,1265.0,81,1,2454,2025-06-17
2025-06-17 09:00:59.800323,1265.0,3,1260.0,109,1265.0,78,1,2454,2025-06-17
2025-06-17 09:01:02.493856,1265.0,1,1260.0,122,1265.0,77,1,2454,2025-06-17
2025-06-17 09:01:02.663475,1265.0,1,1260.0,122,1265.0,76,1,2454,2025-06-17
2025-06-17 09:01:02.710098,1265.0,36,1260.0,122,1265.0,40,1,2454,2025-06-17
2025-06-17 09:01:02.739862,1265.0,2,1260.0,126,1265.0,38,1,2454,2025-06-17
2025-06-17 09:01:02.745756,1265.0,1,1260.0,128,1265.0,37,1,2454,2025-06-17
2025-06-17 09:01:02.772198,1265.0,3,1260.0,128,1265.0,34,1,2454,2025-06-17
2025-06-17 09:01:02.785171,1265.0,35,1260.0,131,1270.0,86,1,2454,2025-06-17
2025-06-17 09:01:03.220170,1270.0,13,1265.0,27,1270.0,100,1,2454,2025-06-17
2025-06-17 09:01:03.238483,1265.0,1,1265.0,27,1270.0,100,2,2454,2025-06-17
2025-06-17 09:01:04.689695,1270.0,1,1265.0,46,1270.0,104,1,2454,2025-06-17
2025-06-17 09:01:04.774483,1270.0,1,1265.0,45,1270.0,103,1,2454,2025-06-17
2025-06-17 09:01:04.872575,1270.0,1,1265.0,45,1270.0,102,1,2454,2025-06-17
2025-06-17 09:01:04.971423,1270.0,1,1265.0,44,1270.0,101,1,2454,2025-06-17
2025-06-17 09:01:05.008132,1270.0,1,1265.0,43,1270.0,100,1,2454,2025-06-17
2025-06-17 09:01:05.096444,1265.0,1,1265.0,42,1270.0,100,2,2454,2025-06-17
2025-06-17 09:01:05.110445,1270.0,1,1265.0,41,1270.0,99,1,2454,2025-06-17
2025-06-17 09:01:05.213337,1270.0,1,1265.0,40,1270.0,98,1,2454,2025-06-17
2025-06-17 09:01:05.310355,1270.0,1,1265.0,39,1270.0,97,1,2454,2025-06-17
2025-06-17 09:01:05.410992,1270.0,1,1265.0,38,1270.0,96,1,2454,2025-06-17
2025-06-17 09:01:05.511336,1270.0,1,1265.0,37,1270.0,95,1,2454,2025-06-17
2025-06-17 09:01:06.385792,1265.0,1,1265.0,37,1270.0,95,2,2454,2025-06-17
2025-06-17 09:01:06.450746,1265.0,1,1265.0,36,1270.0,95,2,2454,2025-06-17
2025-06-17 09:01:06.588208,1265.0,5,1265.0,32,1270.0,95,2,2454,2025-06-17
2025-06-17 09:01:07.353730,1270.0,2,1265.0,34,1270.0,97,1,2454,2025-06-17
2025-06-17 09:01:07.483498,1265.0,2,1265.0,35,1270.0,95,2,2454,2025-06-17
2025-06-17 09:01:07.647535,1270.0,1,1265.0,34,1270.0,94,1,2454,2025-06-17
2025-06-17 09:01:07.716447,1270.0,1,1265.0,34,1270.0,93,1,2454,2025-06-17
2025-06-17 09:01:08.977186,1265.0,1,1265.0,54,1270.0,93,2,2454,2025-06-17
